date,region,channel,customer_id,product_id,product_category,customer_segment,orders,units,revenue,price,discount
2026-05-16,Region C,Store,C02160,P022,Standard,Premium,1,1,103.93,103.93,0.0998
2026-05-16,Region C,Store,C02171,P004,Premium,Regular,1,1,283.24,283.24,0.0513
2026-05-16,Region C,Store,C02171,P014,Standard,Regular,1,2,294.76,147.38,0.0918
2026-05-16,Region C,Online,C02187,P023,Value,Premium,1,1,73.44,73.44,0.0649
2026-05-16,Region C,Store,C02188,P021,Standard,Budget,1,1,147.39,147.39,0.054
2026-05-16,Region C,Store,C02196,P011,Standard,Budget,1,1,106.09,106.09,0.0939
2026-05-16,Region C,Online,C02196,P006,Premium,Budget,1,1,312.58,312.58,0.0962
2026-05-16,Region C,Online,C02204,P007,Premium,Regular,1,1,292.26,292.26,0.0554
2026-05-16,Region C,Store,C02206,P022,Standard,Regular,1,1,104.73,104.73,0.0929
2026-05-16,Region C,Online,C02220,P019,Standard,Regular,1,2,294.09,147.05,0.0965
2026-05-16,Region C,Online,C02223,P017,Standard,Regular,1,1,124.12,124.12,0.0837
2026-05-16,Region C,Store,C02224,P012,Standard,Regular,1,2,311.59,155.79,0.0978
2026-05-16,Region C,Store,C02232,P016,Standard,Budget,1,1,96.63,96.63,0.0593
2026-05-16,Region C,Store,C02237,P018,Standard,Regular,1,1,80.01,80.01,0.0738
2026-05-16,Region C,Online,C02240,P013,Standard,Regular,1,2,260.33,130.17,0.0985
2026-05-16,Region C,Online,C02250,P030,Value,Budget,1,1,58.17,58.17,0.0932
2026-05-16,Region C,Store,C02251,P007,Premium,Budget,1,2,571.47,285.74,0.0765
2026-05-16,Region C,Online,C02252,P017,Standard,Regular,1,1,126.39,126.39,0.0669
2026-05-16,Region C,Online,C02253,P001,Premium,Regular,1,1,280.62,280.62,0.0993
2026-05-16,Region C,Store,C02258,P019,Standard,Regular,1,1,150.24,150.24,0.0769
2026-05-16,Region C,Online,C02277,P029,Value,Budget,1,1,35.32,35.32,0.0635
2026-05-16,Region C,Online,C02277,P028,Value,Budget,1,1,29.37,29.37,0.0876
2026-05-16,Region C,Store,C02277,P015,Standard,Budget,1,2,226.9,113.45,0.0876
2026-05-16,Region C,Store,C02278,P005,Premium,Regular,1,1,185.36,185.36,0.0543
2026-05-16,Region C,Store,C02290,P025,Value,Budget,1,2,130.6,65.3,0.0525
2026-05-16,Region C,Store,C02293,P025,Value,Regular,1,1,64.53,64.53,0.0637
2026-05-16,Region C,Online,C02293,P022,Standard,Regular,1,1,104.02,104.02,0.099
2026-05-16,Region C,Online,C02295,P009,Premium,Regular,1,1,188.81,188.81,0.0643
2026-05-16,Region C,Store,C02314,P022,Standard,Regular,1,1,104.04,104.04,0.0988
2026-05-16,Region C,Online,C02317,P012,Standard,Regular,1,1,161.23,161.23,0.0663
2026-05-16,Region C,Store,C02317,P028,Value,Regular,1,1,29.56,29.56,0.0817
2026-05-16,Region C,Store,C02334,P016,Standard,Premium,1,1,95.48,95.48,0.0705
2026-05-16,Region C,Online,C02340,P023,Value,Regular,1,2,145.24,72.62,0.0753
2026-05-16,Region C,Online,C02346,P026,Value,Premium,1,1,36.23,36.23,0.088
2026-05-16,Region C,Store,C02346,P009,Premium,Premium,1,1,184.44,184.44,0.0859
2026-05-16,Region C,Online,C02348,P011,Standard,Regular,1,1,108.94,108.94,0.0695
2026-05-16,Region C,Store,C02349,P018,Standard,Regular,1,2,159.97,79.99,0.074
2026-05-16,Region C,Store,C02371,P021,Standard,Budget,1,1,143.16,143.16,0.0812
2026-05-16,Region C,Online,C02371,P014,Standard,Budget,1,1,147.96,147.96,0.0882
2026-05-16,Region C,Store,C02380,P021,Standard,Regular,1,1,147.38,147.38,0.0541
2026-05-16,Region C,Store,C02384,P021,Standard,Premium,1,1,145.69,145.69,0.0649
2026-05-16,Region C,Online,C02384,P007,Premium,Premium,1,2,584.37,292.18,0.0556
2026-05-16,Region C,Online,C02384,P025,Value,Premium,1,1,62.61,62.61,0.0916
2026-05-16,Region C,Store,C02384,P005,Premium,Premium,1,1,185.72,185.72,0.0525
2026-05-16,Region C,Online,C02385,P014,Standard,Premium,1,1,152.26,152.26,0.0617
2026-05-16,Region C,Store,C02385,P030,Value,Premium,1,1,60.3,60.3,0.0601
2026-05-16,Region C,Store,C02385,P024,Value,Premium,1,1,70.6,70.6,0.0544
2026-05-16,Region C,Store,C02392,P016,Standard,Premium,1,2,194.44,97.22,0.0536
2026-05-16,Region C,Online,C02394,P022,Standard,Regular,1,1,107.13,107.13,0.0721
2026-05-16,Region C,Online,C02402,P029,Value,Regular,1,2,71.57,35.78,0.0511
2026-05-16,Region C,Store,C02407,P013,Standard,Regular,1,1,130.67,130.67,0.095
2026-05-16,Region C,Store,C02407,P012,Standard,Regular,1,1,158.21,158.21,0.0838
2026-05-16,Region C,Store,C02411,P009,Premium,Budget,1,1,181.78,181.78,0.0991
2026-05-16,Region C,Store,C02411,P019,Standard,Budget,1,1,153.36,153.36,0.0577
2026-05-16,Region C,Online,C02418,P024,Value,Premium,1,1,70.76,70.76,0.0522
2026-05-16,Region C,Online,C02418,P024,Value,Premium,1,2,135.06,67.53,0.0955
2026-05-16,Region C,Online,C02418,P009,Premium,Premium,1,1,182.52,182.52,0.0954
2026-05-16,Region C,Store,C02419,P011,Standard,Regular,1,1,111.07,111.07,0.0514
2026-05-16,Region C,Store,C02421,P025,Value,Regular,1,1,62.16,62.16,0.098
2026-05-16,Region C,Online,C02429,P021,Standard,Regular,1,1,142.18,142.18,0.0875
2026-05-16,Region C,Online,C02435,P009,Premium,Premium,1,1,191.66,191.66,0.0502
2026-05-16,Region C,Store,C02435,P013,Standard,Premium,1,2,263.92,131.96,0.0861
2026-05-16,Region C,Online,C02443,P011,Standard,Regular,1,1,109.56,109.56,0.0642
2026-05-16,Region C,Store,C02443,P020,Standard,Regular,1,1,134.2,134.2,0.0626
2026-05-16,Region C,Online,C02444,P021,Standard,Regular,1,2,293.53,146.77,0.058
2026-05-16,Region C,Online,C02446,P022,Standard,Premium,1,1,105.24,105.24,0.0885
2026-05-16,Region C,Store,C02447,P017,Standard,Regular,1,2,244.83,122.42,0.0963
2026-05-16,Region C,Online,C02457,P027,Value,Budget,1,3,151.54,50.51,0.053
2026-05-16,Region C,Online,C02463,P022,Standard,Regular,1,1,105.81,105.81,0.0835
2026-05-16,Region C,Store,C02467,P013,Standard,Budget,1,1,135.04,135.04,0.0647
2026-05-16,Region C,Online,C02469,P011,Standard,Regular,1,1,109.16,109.16,0.0676
2026-05-16,Region C,Store,C02469,P020,Standard,Regular,1,1,133.68,133.68,0.0663
2026-05-16,Region C,Online,C02469,P020,Standard,Regular,1,2,261.38,130.69,0.0872
2026-05-16,Region C,Online,C02480,P018,Standard,Regular,1,1,79.82,79.82,0.0759
2026-05-16,Region C,Store,C02490,P015,Standard,Premium,1,1,117.08,117.08,0.0584
2026-05-16,Region C,Online,C02493,P024,Value,Regular,1,1,70.81,70.81,0.0516
2026-05-16,Region C,Online,C02511,P028,Value,Regular,1,1,30.47,30.47,0.0534
2026-05-16,Region C,Store,C02512,P017,Standard,Budget,1,1,123.41,123.41,0.089
2026-05-16,Region C,Store,C02512,P022,Standard,Budget,1,2,215.92,107.96,0.0649
2026-05-16,Region C,Online,C02520,P004,Premium,Budget,1,1,279.45,279.45,0.064
2026-05-16,Region C,Store,C02521,P013,Standard,Regular,1,1,134.75,134.75,0.0668
2026-05-16,Region C,Online,C02522,P011,Standard,Regular,1,1,110.19,110.19,0.0588
2026-05-16,Region C,Store,C02527,P019,Standard,Budget,1,1,154.54,154.54,0.0505
2026-05-16,Region C,Online,C02531,P023,Value,Regular,1,2,143.7,71.85,0.0851
2026-05-16,Region C,Online,C02544,P021,Standard,Regular,1,3,433.09,144.36,0.0735
2026-05-16,Region C,Online,C02547,P025,Value,Regular,1,1,62.2,62.2,0.0976
2026-05-16,Region C,Online,C02551,P017,Standard,Regular,1,1,127.34,127.34,0.0599
2026-05-16,Region C,Online,C02553,P001,Premium,Regular,1,1,289.21,289.21,0.0718
2026-05-16,Region C,Store,C02561,P010,Premium,Regular,1,2,462.57,231.28,0.0986
2026-05-16,Region C,Store,C02571,P026,Value,Premium,1,2,74.24,37.12,0.0657
2026-05-16,Region C,Store,C02581,P030,Value,Premium,1,1,60.41,60.41,0.0583
2026-05-16,Region C,Store,C02595,P011,Standard,Budget,1,1,106.01,106.01,0.0945
2026-05-16,Region C,Online,C02601,P013,Standard,Regular,1,1,137.03,137.03,0.051
2026-05-16,Region C,Online,C02611,P012,Standard,Budget,1,1,163.53,163.53,0.053
2026-05-16,Region C,Store,C02611,P013,Standard,Budget,1,1,132.03,132.03,0.0856
2026-05-16,Region C,Store,C02612,P004,Premium,Premium,1,1,282.32,282.32,0.0544
2026-05-16,Region C,Online,C02616,P018,Standard,Regular,1,1,81.43,81.43,0.0573
2026-05-16,Region C,Online,C02626,P012,Standard,Regular,1,2,327.94,163.97,0.0504
2026-05-16,Region C,Store,C02632,P018,Standard,Premium,1,1,81.27,81.27,0.0592
2026-05-16,Region C,Store,C02632,P015,Standard,Premium,1,2,226.61,113.31,0.0887
2026-05-16,Region C,Online,C02638,P027,Value,Regular,1,1,50.66,50.66,0.0503
2026-05-16,Region C,Store,C02644,P026,Value,Premium,1,1,37.04,37.04,0.0678
2026-05-16,Region C,Online,C02644,P017,Standard,Premium,1,1,125.94,125.94,0.0703
2026-05-16,Region C,Online,C02656,P025,Value,Premium,1,1,62.95,62.95,0.0866
2026-05-16,Region C,Online,C02662,P014,Standard,Regular,1,1,146.25,146.25,0.0988
2026-05-16,Region C,Online,C02671,P021,Standard,Regular,1,1,146.31,146.31,0.061
2026-05-16,Region C,Online,C02671,P016,Standard,Regular,1,2,191.4,95.7,0.0684
2026-05-16,Region C,Store,C02683,P013,Standard,Regular,1,1,135.55,135.55,0.0612
2026-05-16,Region C,Store,C02690,P027,Value,Premium,1,1,48.68,48.68,0.0873
2026-05-16,Region C,Online,C02696,P019,Standard,Premium,1,1,153.65,153.65,0.056
2026-05-16,Region C,Store,C02699,P029,Value,Regular,1,1,35.73,35.73,0.0526
2026-05-16,Region C,Store,C02703,P018,Standard,Regular,1,1,79.75,79.75,0.0767
2026-05-16,Region C,Online,C02704,P001,Premium,Budget,1,2,582.62,291.31,0.065
2026-05-16,Region C,Store,C02715,P020,Standard,Regular,1,1,130.73,130.73,0.0869
2026-05-16,Region C,Store,C02718,P014,Standard,Regular,1,1,153.72,153.72,0.0527
2026-05-16,Region C,Store,C02720,P018,Standard,Regular,1,2,162.14,81.07,0.0615
2026-05-16,Region C,Online,C02724,P022,Standard,Regular,1,3,315.77,105.26,0.0883
2026-05-16,Region C,Store,C02724,P026,Value,Regular,1,1,37.72,37.72,0.0505
2026-05-16,Region C,Store,C02729,P018,Standard,Budget,1,1,77.92,77.92,0.0979
2026-05-16,Region C,Online,C02744,P022,Standard,Regular,1,3,324.39,108.13,0.0634
2026-05-16,Region C,Online,C02755,P026,Value,Regular,1,1,36.25,36.25,0.0875
2026-05-16,Region C,Online,C02757,P014,Standard,Regular,1,1,151.41,151.41,0.067
2026-05-16,Region C,Online,C02758,P022,Standard,Premium,1,1,106.61,106.61,0.0766
2026-05-16,Region C,Online,C02768,P013,Standard,Premium,1,1,133.62,133.62,0.0746
2026-05-16,Region C,Online,C02768,P019,Standard,Premium,1,1,149.14,149.14,0.0837
2026-05-16,Region C,Store,C02768,P027,Value,Premium,1,1,48.3,48.3,0.0945
2026-05-16,Region C,Store,C02777,P030,Value,Regular,1,1,59.17,59.17,0.0776
2026-05-16,Region C,Online,C02779,P028,Value,Budget,1,1,30.3,30.3,0.0588
2026-05-16,Region C,Online,C02791,P020,Standard,Premium,1,1,132.63,132.63,0.0736
2026-05-16,Region C,Online,C02813,P014,Standard,Premium,1,2,292.72,146.36,0.0981
2026-05-16,Region C,Online,C02813,P016,Standard,Premium,1,1,95.26,95.26,0.0726
2026-05-16,Region C,Store,C02813,P012,Standard,Premium,1,1,162.54,162.54,0.0587
2026-05-16,Region C,Store,C02818,P025,Value,Premium,1,1,65.31,65.31,0.0523
2026-05-16,Region C,Online,C02818,P015,Standard,Premium,1,1,117.08,117.08,0.0584
2026-05-16,Region C,Online,C02841,P020,Standard,Premium,1,1,133.1,133.1,0.0703
2026-05-16,Region C,Store,C02841,P012,Standard,Premium,1,2,315.66,157.83,0.086
2026-05-16,Region C,Online,C02851,P017,Standard,Premium,1,1,125.43,125.43,0.074
2026-05-16,Region C,Online,C02852,P013,Standard,Regular,1,1,136.12,136.12,0.0572
2026-05-16,Region C,Online,C02858,P017,Standard,Budget,1,1,126.26,126.26,0.0679
2026-05-16,Region C,Store,C02862,P025,Value,Regular,1,1,64.21,64.21,0.0683
2026-05-16,Region C,Online,C02862,P027,Value,Regular,1,1,49.22,49.22,0.0773
2026-05-16,Region C,Online,C02862,P029,Value,Regular,1,2,71.25,35.62,0.0553
2026-05-16,Region C,Store,C02862,P017,Standard,Regular,1,2,251.8,125.9,0.0706
2026-05-16,Region C,Online,C02863,P023,Value,Premium,1,1,70.98,70.98,0.0961
2026-05-16,Region C,Online,C02863,P015,Standard,Premium,1,1,116.84,116.84,0.0603
2026-05-16,Region C,Store,C02865,P017,Standard,Premium,1,1,122.63,122.63,0.0947
2026-05-16,Region C,Online,C02868,P020,Standard,Budget,1,1,134.17,134.17,0.0629
2026-05-16,Region C,Online,C02872,P013,Standard,Premium,1,2,266.06,133.03,0.0787
2026-05-16,Region C,Online,C02873,P017,Standard,Regular,1,1,126.35,126.35,0.0673
2026-05-16,Region C,Online,C02883,P020,Standard,Premium,1,1,133.95,133.95,0.0644
2026-05-16,Region C,Store,C02883,P015,Standard,Premium,1,2,223.82,111.91,0.1
2026-05-16,Region C,Store,C02886,P011,Standard,Regular,1,1,109.78,109.78,0.0624
2026-05-16,Region C,Online,C02891,P018,Standard,Premium,1,2,156.64,78.32,0.0933
2026-05-16,Region C,Online,C02895,P014,Standard,Premium,1,1,153.11,153.11,0.0565
2026-05-16,Region C,Online,C02895,P012,Standard,Premium,1,1,160.27,160.27,0.0718
2026-05-16,Region C,Store,C02896,P002,Premium,Premium,1,1,232.96,232.96,0.085
2026-05-16,Region C,Online,C02903,P022,Standard,Regular,1,1,103.95,103.95,0.0996
2026-05-16,Region C,Online,C02911,P020,Standard,Regular,1,1,131.89,131.89,0.0788
2026-05-16,Region C,Online,C02911,P010,Premium,Regular,1,1,231.53,231.53,0.0976
2026-05-16,Region C,Store,C02912,P017,Standard,Budget,1,3,376.16,125.39,0.0744
2026-05-16,Region C,Store,C02912,P019,Standard,Budget,1,1,152.3,152.3,0.0643
2026-05-16,Region C,Online,C02915,P009,Premium,Regular,1,1,184.44,184.44,0.0859
2026-05-16,Region C,Store,C02919,P010,Premium,Regular,1,1,237.96,237.96,0.0725
2026-05-16,Region C,Store,C02925,P009,Premium,Regular,1,1,188.37,188.37,0.0665
2026-05-16,Region C,Store,C02931,P013,Standard,Regular,1,2,273.92,136.96,0.0514
2026-05-16,Region C,Online,C02933,P020,Standard,Regular,1,1,132.06,132.06,0.0776
2026-05-16,Region C,Online,C02941,P021,Standard,Premium,1,1,141.59,141.59,0.0913
2026-05-16,Region C,Online,C02941,P013,Standard,Premium,1,1,136.01,136.01,0.058
2026-05-16,Region C,Store,C02946,P013,Standard,Regular,1,1,134.38,134.38,0.0694
2026-05-16,Region C,Store,C02959,P017,Standard,Regular,1,1,124.64,124.64,0.0799
2026-05-16,Region C,Store,C02959,P012,Standard,Regular,1,1,157.59,157.59,0.0874
2026-05-16,Region C,Store,C02959,P020,Standard,Regular,1,1,131.96,131.96,0.0783
2026-05-16,Region C,Online,C02960,P017,Standard,Regular,1,2,254.97,127.49,0.0589
2026-05-16,Region C,Store,C02972,P028,Value,Premium,1,2,58.98,29.49,0.0839
2026-05-16,Region C,Online,C02972,P009,Premium,Premium,1,1,186.66,186.66,0.0749
2026-05-16,Region C,Online,C02974,P017,Standard,Regular,1,1,122.03,122.03,0.0991
2026-05-16,Region C,Store,C02976,P014,Standard,Premium,1,1,147.9,147.9,0.0886
2026-05-16,Region C,Online,C02976,P017,Standard,Premium,1,1,127.31,127.31,0.0602
2026-05-16,Region C,Store,C02978,P024,Value,Regular,1,1,68.44,68.44,0.0832
2026-05-16,Region C,Store,C02981,P006,Premium,Premium,1,1,318.15,318.15,0.0801
2026-05-16,Region C,Store,C02988,P022,Standard,Regular,1,1,107.22,107.22,0.0712
2026-05-16,Region C,Store,C02992,P002,Premium,Regular,1,1,230.98,230.98,0.0928
2026-05-16,Region C,Online,C02992,P005,Premium,Regular,1,1,182.38,182.38,0.0695
2026-05-16,Region C,Online,C02999,P025,Value,Regular,1,1,63.99,63.99,0.0716
2026-05-16,Region D,Store,C03004,P016,Standard,Premium,1,1,93.81,93.81,0.0867
2026-05-16,Region D,Online,C03035,P005,Premium,Budget,1,1,176.83,176.83,0.0978
2026-05-16,Region D,Store,C03056,P028,Value,Regular,1,3,89.43,29.81,0.0739
2026-05-16,Region D,Store,C03063,P013,Standard,Budget,1,2,266.53,133.26,0.0771
2026-05-16,Region D,Store,C03063,P020,Standard,Budget,1,1,129.57,129.57,0.095
2026-05-16,Region D,Online,C03074,P013,Standard,Regular,1,1,131.55,131.55,0.0889
2026-05-16,Region D,Online,C03074,P017,Standard,Regular,1,1,126.2,126.2,0.0684
2026-05-16,Region D,Online,C03074,P014,Standard,Regular,1,2,296.17,148.08,0.0875
2026-05-16,Region D,Online,C03076,P026,Value,Premium,1,1,36.79,36.79,0.0739
2026-05-16,Region D,Online,C03083,P016,Standard,Premium,1,3,283.74,94.58,0.0793
2026-05-16,Region D,Online,C03093,P012,Standard,Budget,1,2,313.68,156.84,0.0917
2026-05-16,Region D,Online,C03103,P027,Value,Regular,1,1,49.4,49.4,0.0739
2026-05-16,Region D,Store,C03104,P017,Standard,Regular,1,3,366.11,122.04,0.0991
2026-05-16,Region D,Store,C03104,P026,Value,Regular,1,2,73.95,36.98,0.0693
2026-05-16,Region D,Store,C03111,P029,Value,Regular,1,1,35.72,35.72,0.0527
2026-05-16,Region D,Online,C03127,P022,Standard,Premium,1,1,104.6,104.6,0.094
2026-05-16,Region D,Online,C03128,P025,Value,Regular,1,1,62.72,62.72,0.0899
2026-05-16,Region D,Online,C03151,P013,Standard,Regular,1,1,135.16,135.16,0.0639
2026-05-16,Region D,Online,C03155,P020,Standard,Regular,1,1,132.52,132.52,0.0744
2026-05-16,Region D,Store,C03156,P012,Standard,Regular,1,1,158.07,158.07,0.0846
2026-05-16,Region D,Online,C03156,P026,Value,Regular,1,1,37.51,37.51,0.056
2026-05-16,Region D,Online,C03156,P002,Premium,Regular,1,1,240.46,240.46,0.0556
2026-05-16,Region D,Store,C03165,P008,Premium,Regular,1,1,287.17,287.17,0.0844
2026-05-16,Region D,Online,C03166,P028,Value,Regular,1,1,30.05,30.05,0.0665
2026-05-16,Region D,Store,C03168,P004,Premium,Budget,1,1,274.25,274.25,0.0814
2026-05-16,Region D,Store,C03178,P029,Value,Premium,1,1,34.89,34.89,0.0747
2026-05-16,Region D,Store,C03182,P014,Standard,Premium,1,1,149.19,149.19,0.0807
2026-05-16,Region D,Online,C03182,P006,Premium,Premium,1,2,637.32,318.66,0.0786
2026-05-16,Region D,Store,C03185,P015,Standard,Regular,1,1,113.22,113.22,0.0894
2026-05-16,Region D,Online,C03208,P025,Value,Regular,1,1,65.31,65.31,0.0524
2026-05-16,Region D,Store,C03211,P002,Premium,Regular,1,1,240.08,240.08,0.0571
2026-05-16,Region D,Store,C03215,P021,Standard,Regular,1,1,141.72,141.72,0.0904
2026-05-16,Region D,Online,C03226,P017,Standard,Regular,1,1,123.57,123.57,0.0877
2026-05-16,Region D,Store,C03226,P027,Value,Regular,1,2,96.95,48.47,0.0912
2026-05-16,Region D,Online,C03226,P014,Standard,Regular,1,1,152.04,152.04,0.0631
2026-05-16,Region D,Store,C03226,P026,Value,Regular,1,1,36.82,36.82,0.0732
2026-05-16,Region D,Online,C03228,P010,Premium,Regular,1,2,473.88,236.94,0.0765
2026-05-16,Region D,Online,C03246,P001,Premium,Budget,1,1,289.09,289.09,0.0722
2026-05-16,Region D,Store,C03254,P018,Standard,Premium,1,1,81.02,81.02,0.0621
2026-05-16,Region D,Online,C03254,P011,Standard,Premium,1,1,108.25,108.25,0.0754
2026-05-16,Region D,Store,C03258,P014,Standard,Regular,1,1,152.4,152.4,0.0609
2026-05-16,Region D,Store,C03265,P018,Standard,Regular,1,1,78.48,78.48,0.0914
2026-05-16,Region D,Online,C03271,P014,Standard,Premium,1,2,298.93,149.47,0.079
2026-05-16,Region D,Store,C03271,P007,Premium,Premium,1,1,279.08,279.08,0.098
2026-05-16,Region D,Online,C03272,P023,Value,Regular,1,1,71.12,71.12,0.0943
2026-05-16,Region D,Online,C03275,P028,Value,Premium,1,3,91.43,30.48,0.0533
2026-05-16,Region D,Online,C03275,P022,Standard,Premium,1,1,107.61,107.61,0.0679
2026-05-16,Region D,Online,C03281,P015,Standard,Regular,1,1,117.72,117.72,0.0532
2026-05-16,Region D,Online,C03281,P027,Value,Regular,1,1,48.57,48.57,0.0895
2026-05-16,Region D,Store,C03281,P016,Standard,Regular,1,1,97.18,97.18,0.0539
2026-05-16,Region D,Store,C03283,P026,Value,Budget,1,2,74.17,37.09,0.0666
2026-05-16,Region D,Store,C03285,P017,Standard,Budget,1,1,128.68,128.68,0.0501
2026-05-16,Region D,Online,C03300,P023,Value,Budget,1,1,73.14,73.14,0.0686
2026-05-16,Region D,Store,C03301,P001,Premium,Budget,1,2,561.03,280.52,0.0997
2026-05-16,Region D,Online,C03302,P015,Standard,Regular,1,2,229.42,114.71,0.0774
2026-05-16,Region D,Online,C03305,P019,Standard,Regular,1,3,461.37,153.79,0.0551
2026-05-16,Region D,Online,C03306,P018,Standard,Budget,1,1,79.12,79.12,0.084
2026-05-16,Region D,Online,C03306,P024,Value,Budget,1,1,67.91,67.91,0.0904
2026-05-16,Region D,Online,C03306,P026,Value,Budget,1,1,37.45,37.45,0.0573
2026-05-16,Region D,Online,C03307,P019,Standard,Premium,1,2,297.23,148.61,0.0869
2026-05-16,Region D,Online,C03309,P029,Value,Regular,1,1,34.54,34.54,0.0841
2026-05-16,Region D,Store,C03313,P013,Standard,Regular,1,2,260.96,130.48,0.0963
2026-05-16,Region D,Store,C03317,P024,Value,Premium,1,1,69.29,69.29,0.0719
2026-05-16,Region D,Store,C03326,P027,Value,Regular,1,1,49.24,49.24,0.0769
2026-05-16,Region D,Store,C03326,P009,Premium,Regular,1,1,186.83,186.83,0.0741
2026-05-16,Region D,Store,C03326,P013,Standard,Regular,1,1,130.47,130.47,0.0964
2026-05-16,Region D,Store,C03327,P009,Premium,Regular,1,1,186.58,186.58,0.0753
2026-05-16,Region D,Store,C03337,P030,Value,Regular,1,1,59.91,59.91,0.0661
2026-05-16,Region D,Online,C03352,P029,Value,Regular,1,3,103.5,34.5,0.0851
2026-05-16,Region D,Online,C03352,P016,Standard,Regular,1,1,95.41,95.41,0.0712
2026-05-16,Region D,Online,C03352,P026,Value,Regular,1,1,37.58,37.58,0.0542
2026-05-16,Region D,Online,C03354,P021,Standard,Premium,1,1,147.08,147.08,0.056
2026-05-16,Region D,Online,C03356,P016,Standard,Premium,1,1,97.45,97.45,0.0513
2026-05-16,Region D,Online,C03370,P006,Premium,Budget,1,1,318.99,318.99,0.0777
2026-05-16,Region D,Online,C03370,P028,Value,Budget,1,2,59.74,29.87,0.0721
2026-05-16,Region D,Online,C03372,P018,Standard,Regular,1,2,157.67,78.84,0.0873
2026-05-16,Region D,Store,C03379,P025,Value,Regular,1,3,188.04,62.68,0.0905
2026-05-16,Region D,Store,C03379,P029,Value,Regular,1,1,35.08,35.08,0.0697
2026-05-16,Region D,Online,C03379,P029,Value,Regular,1,3,106.96,35.65,0.0546
2026-05-16,Region D,Online,C03386,P010,Premium,Regular,1,1,243.61,243.61,0.0505
2026-05-16,Region D,Store,C03388,P015,Standard,Regular,1,2,225.16,112.58,0.0946
2026-05-16,Region D,Online,C03388,P014,Standard,Regular,1,3,451.25,150.42,0.0731
2026-05-16,Region D,Online,C03390,P021,Standard,Premium,1,1,141.33,141.33,0.093
2026-05-16,Region D,Store,C03391,P009,Premium,Budget,1,1,184.35,184.35,0.0864
2026-05-16,Region D,Store,C03406,P024,Value,Regular,1,1,67.22,67.22,0.0996
2026-05-16,Region D,Online,C03408,P018,Standard,Regular,1,3,243.84,81.28,0.0591
2026-05-16,Region D,Store,C03408,P028,Value,Regular,1,1,30.23,30.23,0.061
2026-05-16,Region D,Store,C03416,P004,Premium,Regular,1,1,270.51,270.51,0.0939
2026-05-16,Region D,Store,C03416,P015,Standard,Regular,1,2,228.45,114.23,0.0813
2026-05-16,Region D,Store,C03416,P018,Standard,Regular,1,1,79.89,79.89,0.0752
2026-05-16,Region D,Store,C03425,P015,Standard,Regular,1,1,117.27,117.27,0.0568
2026-05-16,Region D,Store,C03425,P025,Value,Regular,1,1,64.18,64.18,0.0688
2026-05-16,Region D,Store,C03425,P002,Premium,Regular,1,1,229.34,229.34,0.0992
2026-05-16,Region D,Store,C03432,P019,Standard,Premium,1,3,454.18,151.39,0.0698
2026-05-16,Region D,Online,C03432,P011,Standard,Premium,1,1,105.48,105.48,0.0991
2026-05-16,Region D,Online,C03432,P029,Value,Premium,1,1,34.65,34.65,0.081
2026-05-16,Region D,Store,C03438,P013,Standard,Premium,1,1,134.86,134.86,0.066
2026-05-16,Region D,Store,C03441,P029,Value,Regular,1,1,35.64,35.64,0.0549
2026-05-16,Region D,Store,C03442,P020,Standard,Premium,1,1,129.57,129.57,0.095
2026-05-16,Region D,Online,C03442,P028,Value,Premium,1,2,60.53,30.27,0.0598
2026-05-16,Region D,Online,C03442,P019,Standard,Premium,1,1,150.58,150.58,0.0748
2026-05-16,Region D,Online,C03464,P018,Standard,Regular,1,1,78.47,78.47,0.0916
2026-05-16,Region D,Store,C03465,P021,Standard,Premium,1,1,141.62,141.62,0.0911
2026-05-16,Region D,Online,C03480,P025,Value,Budget,1,1,62.85,62.85,0.0881
2026-05-16,Region D,Store,C03480,P026,Value,Budget,1,1,36.03,36.03,0.0932
2026-05-16,Region D,Online,C03480,P016,Standard,Budget,1,2,193.97,96.98,0.0558
2026-05-16,Region D,Store,C03483,P024,Value,Budget,1,1,70.03,70.03,0.062
2026-05-16,Region D,Online,C03486,P021,Standard,Regular,1,1,146.08,146.08,0.0624
2026-05-16,Region D,Store,C03489,P018,Standard,Premium,1,1,78.48,78.48,0.0915
2026-05-16,Region D,Online,C03498,P022,Standard,Regular,1,1,108.2,108.2,0.0628
2026-05-16,Region D,Online,C03499,P017,Standard,Regular,1,2,249.33,124.67,0.0797
2026-05-16,Region D,Store,C03499,P018,Standard,Regular,1,1,79.71,79.71,0.0772
2026-05-16,Region D,Store,C03499,P020,Standard,Regular,1,1,131.89,131.89,0.0788
2026-05-16,Region D,Online,C03499,P003,Premium,Regular,1,1,301.21,301.21,0.0759
2026-05-16,Region D,Store,C03513,P022,Standard,Regular,1,1,105.08,105.08,0.0898
2026-05-16,Region D,Online,C03525,P029,Value,Premium,1,2,69.09,34.54,0.0839
2026-05-16,Region D,Online,C03527,P016,Standard,Regular,1,1,95.77,95.77,0.0677
2026-05-16,Region D,Store,C03527,P009,Premium,Regular,1,1,188.97,188.97,0.0635
2026-05-16,Region D,Store,C03530,P026,Value,Premium,1,1,37.55,37.55,0.0549
2026-05-16,Region D,Online,C03538,P022,Standard,Regular,1,1,107.12,107.12,0.0721
2026-05-16,Region D,Online,C03544,P012,Standard,Premium,1,1,159.57,159.57,0.0759
